,zipcode,STATEFIPS,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902,ds
129,72940,5.0,151.50001666666665,80.00001666666667,102.33335,327.6666833333333,104.50001666666667,6266.33335,125.16668333333332,4758.000016666667,42.00001666666667,56.66668333333333,14.666716666666668,11.833383333333336,12.333383333333336,7.333383333333335,26.500033333333334,139.1667,13.666716666666668,11.000050000000002,-3.1992833333333337,13.000050000000002,128.66671666666664,32.83336666666667,548.1667000000001,15.833383333333336,74.83338333333332,20.500033333333334,188.6667,0.0001,0.0001,29.33335,550.0000166666667,23.666700000000002,105.83336666666666,4.500066666666666,3.166733333333333,24.333366666666667,19.500033333333334,29.33335,139.16668333333334,20.500033333333334,123.83336666666666,22.666700000000002,94.00003333333332,107.83335,3676.000016666667,45.333349999999996,48.50001666666666,28.66671666666667,36.50005,4.8334166666666665,1.3334166666666665,3.8334166666666665,0.6667499999999998,33.83335,81.83335,29.83335,69.66668333333332,24.333383333333334,29.333383333333334,0.0001,0.0001,97.16668333333332,469.83335000000005,110.00001666666667,513.0000166666667,23.000016666666667,45.50001666666666,122.00001666666667,304.1666833333333,2011-12
130,72941,5.0,351.5,186.50001666666665,224.83335,765.1666666666666,246.83333333333334,16409.666666666668,297.1666833333333,12492.33335,104.00001666666667,116.83335,40.50001666666667,65.00001666666667,36.83335,35.66668333333333,62.16668333333333,356.0000166666667,17.166700000000002,33.66668333333333,137.30001666666666,31.83335,368.5000166666667,72.50001666666667,1146.33335,33.33335,171.50001666666665,47.833349999999996,458.66668333333337,0.0001,0.0001,94.50001666666667,1933.5000166666666,81.16668333333332,428.5000166666667,11.6667,13.333366666666668,82.00001666666667,92.50001666666667,94.16668333333332,566.83335,75.33335,454.66668333333337,69.50001666666667,363.66668333333337,267.0,9873.166666666666,118.00001666666667,137.16668333333334,71.66666666666667,99.33333333333333,19.166700000000002,7.3333666666666675,7.833400000000001,1.6667333333333332,73.16666666666667,178.0,65.5,153.16666666666666,51.333366666666656,67.00003333333332,0.0001,0.0001,237.83333333333334,1386.6666666666667,264.0,1476.8333333333333,45.00001666666666,116.66668333333332,294.1666833333333,774.1666833333334,2011-12
131,72944,5.0,179.16668333333334,91.50001666666667,128.50001666666665,394.33335000000005,133.66668333333334,7010.166683333333,149.66668333333334,5130.33335,48.333349999999996,69.33335,14.833383333333336,11.166716666666668,13.166716666666668,9.333383333333336,28.166700000000002,206.33336666666665,18.500033333333334,15.666716666666668,17.527050000000003,13.500050000000002,143.83338333333333,40.33335,551.1666833333334,18.333383333333334,105.33338333333332,25.16671666666667,236.50005,0.0001,0.0001,33.00001666666667,642.5000166666667,25.333366666666667,109.50003333333332,7.166750000000003,8.166750000000002,26.666700000000002,21.666700000000002,33.00001666666667,151.16668333333334,22.833366666666667,138.1667,26.333366666666667,110.33336666666666,129.16668333333334,3925.1666833333334,56.16668333333333,61.16668333333333,33.6667,44.50003333333333,5.833416666666668,2.000083333333333,3.500083333333333,0.8334166666666665,45.50001666666666,116.50001666666667,40.83335,105.66668333333332,35.1667,43.00003333333333,0.0001,0.0001,111.50001666666667,516.0000166666667,125.33335,569.1666833333334,26.666700000000002,63.16669999999999,145.16668333333334,383.0000166666667,2011-12
132,72946,5.0,218.66668333333334,108.33335,145.00001666666665,468.33335000000005,153.16668333333334,8210.333349999999,179.33335,6174.33335,54.16668333333333,73.00001666666667,26.000016666666667,40.16668333333333,21.500033333333334,22.833366666666667,37.33336666666667,187.1667,14.000050000000002,24.000016666666667,54.16668333333333,15.500050000000002,148.66671666666664,46.833349999999996,764.0000166666667,25.00005,171.50005,28.50005,243.66671666666664,0.0001,0.0001,41.50001666666667,747.1666833333334,32.500033333333334,138.83336666666665,8.166750000000002,8.000083333333336,33.83335,31.83335,41.33335,190.33335,32.000033333333334,184.33336666666665,29.166683333333335,116.00001666666667,154.33335,4618.500016666667,63.50001666666666,66.83335,37.500033333333334,50.00003333333333,4.3334,1.6667333333333332,3.3333999999999997,0.5000666666666668,60.833349999999996,133.16668333333334,53.50001666666666,117.50001666666667,37.1667,44.16669999999999,0.0001,0.0001,134.00001666666665,596.6666833333334,153.33335,645.5000166666667,30.33335,56.833349999999996,179.00001666666665,456.0000166666667,2011-12
133,72952,5.0,169.00001666666665,92.33335,115.33335,363.0000166666667,112.83335,6808.000016666666,144.50001666666665,5230.33335,44.50001666666666,36.33335,19.000033333333334,16.500033333333334,16.333383333333334,9.833383333333336,28.666700000000002,198.1667,11.333400000000003,17.333366666666667,0.33336666666666676,11.500066666666669,125.50006666666665,31.500033333333334,394.66670000000005,19.000033333333334,120.50003333333332,21.833383333333334,177.83338333333333,0.0001,0.0001,36.83335,715.1666833333334,31.166700000000002,140.83336666666665,5.500083333333336,4.000083333333333,32.1667,38.500033333333334,36.83335,196.00001666666665,29.333366666666667,182.33336666666665,27.833366666666667,132.50003333333333,121.00001666666667,3917.1666833333334,50.50001666666666,50.833349999999996,29.66671666666667,35.666716666666666,4.8334166666666665,1.5000833333333332,0.0001,0.0001,43.333349999999996,95.00001666666667,37.66668333333333,82.50001666666667,27.00005,34.166716666666666,0.0001,0.0001,106.50001666666667,531.6666833333334,121.33335,573.83335,24.833366666666667,86.50003333333332,136.83335,336.83335,2011-12
134,96722,15.0,165.0,71.66666666666667,96.5,299.3333333333333,68.5,11613.833333333334,107.0,5487.333333333333,78.83333333333333,313.5,55.0,441.0,51.0,286.3333333333333,50.166666666666664,772.0,0.0001,53.333333333333336,565.1666666666666,21.333366666666667,478.0000333333334,38.83335,1334.83335,14.166716666666668,141.00005,33.0,457.3333333333333,0.0001,0.0001,68.66666666666667,2287.8333333333335,43.666666666666664,505.8333333333333,21.500033333333334,20.000033333333334,55.5,209.66666666666666,68.16666666666667,753.1666666666666,44.666666666666664,825.1666666666666,54.166666666666664,187.16666666666666,126.33333333333333,7819.5,47.833333333333336,76.5,17.833366666666667,23.000033333333334,4.000083333333333,1.1667499999999997,6.000083333333335,13.33341666666667,23.0,40.5,16.666683333333335,29.000016666666667,12.500016666666667,15.333350000000001,9.00005,62.000049999999995,115.0,1484.8333333333333,131.83333333333334,1609.1666666666667,48.833333333333336,265.1666666666667,97.5,283.1666666666667,2011-12
135,96746,15.0,1353.8333333333333,476.5,769.5,2542.1666666666665,769.3333333333334,60374.333333333336,1083.5,42092.666666666664,529.0,539.5,237.5,854.1666666666666,213.16666666666666,601.1666666666666,274.8333333333333,2366.1666666666665,24.33335,177.0,1012.5,116.33335,1974.0000166666666,263.3333333333333,6090.0,149.66668333333334,1328.0000166666666,170.33333333333334,2027.8333333333333,4.6667499999999995,36.500083333333336,388.8333333333333,8704.0,315.8333333333333,1656.8333333333333,58.16668333333333,49.16668333333333,310.6666666666667,524.6666666666666,386.8333333333333,2276.8333333333335,290.1666666666667,3841.0,316.6666666666667,742.8333333333334,1029.3333333333333,37091.833333333336,406.5,501.3333333333333,221.5,263.8333333333333,48.16668333333333,22.000016666666667,26.000033333333334,66.50003333333332,278.1666666666667,533.1666666666666,226.33333333333334,452.1666666666667,170.00001666666665,209.33335,13.50005,80.66671666666667,911.1666666666666,5396.5,1019.1666666666666,5821.0,229.0,625.5,1036.6666666666667,2473.8333333333335,2011-12
136,96753,15.0,2067.1666666666665,693.8333333333334,1179.3333333333333,3677.5,983.8333333333334,106581.0,1653.1666666666667,69690.66666666667,696.3333333333334,1562.6666666666667,399.3333333333333,2325.3333333333335,357.0,1524.8333333333333,473.3333333333333,6766.5,6.666750000000001,350.8333333333333,5590.0,168.5,3625.8333333333335,331.8333333333333,7090.5,223.33335,2051.1666833333334,232.33333333333334,2863.1666666666665,15.833383333333336,215.83338333333333,733.3333333333334,18466.333333333332,591.8333333333334,3679.3333333333335,115.66666666666667,127.83333333333333,551.1666666666666,952.8333333333334,730.0,4916.166666666667,519.5,8028.5,587.6666666666666,1706.5,1632.8333333333333,67811.16666666667,580.0,1019.3333333333334,288.0,343.1666666666667,56.333349999999996,27.33335,55.00001666666666,227.16668333333334,336.3333333333333,584.8333333333334,259.6666666666667,481.8333333333333,207.00001666666665,260.1666833333333,41.66673333333333,268.00006666666667,1465.8333333333333,10568.833333333334,1629.3333333333333,11570.5,452.0,1851.1666666666667,1472.1666666666667,3541.0,2011-12
137,96761,15.0,1727.5,550.0,942.0,3226.5,1017.3333333333334,91473.33333333333,1500.8333333333333,62028.666666666664,498.0,788.8333333333334,249.5,1337.8333333333333,222.66666666666666,823.0,294.8333333333333,3891.5,6.333416666666668,202.83333333333334,3749.5,109.0,2360.8333333333335,231.5,4485.666666666667,145.83335,1220.83335,142.0,1738.0,9.500066666666667,143.16673333333333,567.1666666666666,14352.5,486.0,2975.5,63.16668333333333,70.00001666666667,348.0,697.0,564.3333333333334,3862.6666666666665,340.6666666666667,5535.333333333333,466.0,1531.1666666666667,1394.8333333333333,58737.166666666664,530.8333333333334,794.6666666666666,306.0,372.1666666666667,42.1667,23.166700000000002,29.666700000000002,82.83336666666666,270.1666666666667,475.0,215.16666666666666,406.6666666666667,204.66668333333334,285.83335,29.66671666666667,216.83338333333333,1237.8333333333333,9410.666666666666,1332.8333333333333,10025.5,318.8333333333333,1334.1666666666667,1324.6666666666667,3147.5,2011-12
138,96766,15.0,1287.8333333333333,474.6666666666667,753.3333333333334,2502.3333333333335,800.5,63914.5,1091.3333333333333,46765.833333333336,532.8333333333334,473.5,238.33333333333334,676.1666666666666,212.83333333333334,511.3333333333333,190.83333333333334,2160.5,6.833400000000001,169.5,645.0,111.33333333333333,1383.5,279.8333333333333,5586.833333333333,114.33335,963.0000166666667,171.66666666666666,2059.1666666666665,9.000066666666667,186.50006666666664,388.0,8993.833333333334,340.3333333333333,1973.8333333333333,37.00001666666667,36.66668333333333,308.5,467.5,386.8333333333333,2536.3333333333335,292.0,3914.8333333333335,330.3333333333333,873.8333333333334,1023.0,40153.833333333336,425.1666666666667,537.6666666666666,247.83333333333334,309.1666666666667,58.50001666666666,27.000016666666667,21.50005,58.33338333333333,231.5,460.5,203.16666666666666,421.1666666666667,155.50003333333333,196.00003333333333,16.666716666666666,83.83338333333333,906.1666666666666,6125.166666666667,958.1666666666666,6480.0,197.33333333333334,570.6666666666666,1006.0,2468.0,2011-12
139,96768,15.0,1241.3333333333333,456.8333333333333,690.6666666666666,2355.8333333333335,720.0,64343.333333333336,1001.0,43214.166666666664,493.8333333333333,604.8333333333334,239.83333333333334,1260.6666666666667,213.33333333333334,877.5,263.3333333333333,3106.8333333333335,22.833366666666667,175.16666666666666,1950.5,100.0,1679.3333333333333,233.16666666666666,5308.333333333333,126.33335,1199.83335,152.5,1816.0,8.666733333333333,115.50006666666667,412.8333333333333,10556.5,338.8333333333333,2211.1666666666665,61.50001666666666,52.16668333333333,324.6666666666667,387.3333333333333,410.5,2690.0,311.0,4762.333333333333,334.5,1210.0,963.3333333333334,40661.666666666664,400.5,703.1666666666666,214.16666666666666,267.1666666666667,53.16668333333333,26.83335,47.66668333333333,171.00001666666665,209.0,394.5,168.5,339.0,138.50001666666665,163.66668333333334,20.666700000000002,152.33336666666665,850.0,6108.666666666667,936.8333333333334,6616.666666666667,242.33333333333334,783.6666666666666,915.6666666666666,2247.8333333333335,2011-12
140,96790,15.0,569.6666666666666,234.16666666666666,342.3333333333333,1066.0,291.3333333333333,38663.666666666664,415.8333333333333,21080.0,265.0,512.5,162.83333333333334,1320.5,148.5,1018.3333333333334,148.16666666666666,2030.5,35.50001666666667,133.0,2873.0,63.833333333333336,1437.0,119.33333333333333,3063.0,47.333333333333336,429.6666666666667,93.5,1313.6666666666667,5.833416666666667,143.16675,212.16666666666666,6209.333333333333,170.0,1525.5,36.16668333333333,27.83335,167.33333333333334,296.5,211.0,1880.0,153.66666666666666,2514.0,170.83333333333334,674.5,440.5,25932.0,183.33333333333334,431.1666666666667,75.83333333333333,95.33333333333333,24.833366666666667,11.1667,24.666700000000002,107.66669999999999,89.0,159.83333333333334,66.33333333333333,128.66666666666666,50.16669999999999,63.66669999999999,19.166700000000002,143.83336666666665,397.8333333333333,4428.666666666667,446.3333333333333,4766.666666666667,137.0,592.6666666666666,376.3333333333333,1112.6666666666667,2011-12
141,19930,10.0,230.0,116.66666666666667,130.0,375.0,40.0,22119.833333333332,125.0,7026.666666666667,153.33333333333334,477.0,128.33333333333334,1082.0,121.66666666666667,821.1666666666666,40.0,1109.3333333333333,0.0,113.33333333333333,1820.3333333333333,83.33333333333333,2133.6666666666665,120.0,5314.166666666667,10.0,56.333333333333336,115.0,1964.8333333333333,5.0,144.5,115.0,3515.1666666666665,95.0,805.5,0.0,0.0,105.0,386.8333333333333,111.66666666666667,1221.1666666666667,81.66666666666667,1024.8333333333333,101.66666666666667,498.5,193.33333333333334,16427.333333333332,68.33333333333333,50.833333333333336,8.333333333333334,11.166666666666666,0.0,0.0,5.0,2.1666666666666665,13.333333333333334,14.333333333333334,10.0,11.166666666666666,3.3333333333333335,3.6666666666666665,13.333333333333334,120.0,183.33333333333334,3068.5,190.0,3221.5,70.0,490.8333333333333,128.33333333333334,369.6666666666667,2012-12
142,19940,10.0,421.6666666666667,170.0,221.66666666666666,860.0,296.6666666666667,18042.666666666668,366.6666666666667,13585.833333333334,115.0,154.83333333333334,56.666666666666664,97.66666666666667,46.666666666666664,70.0,56.666666666666664,441.5,10.0,36.666666666666664,78.83333333333333,35.0,437.5,78.33333333333333,1452.0,45.0,262.1666666666667,51.666666666666664,588.0,0.0,0.0,105.0,1997.6666666666667,100.0,429.5,0.0,0.0,96.66666666666667,125.66666666666667,105.0,559.6666666666666,91.66666666666667,821.3333333333334,78.33333333333333,235.33333333333334,316.6666666666667,10781.666666666666,128.33333333333334,139.16666666666666,78.33333333333333,91.5,25.0,13.5,3.3333333333333335,0.6666666666666666,101.66666666666667,239.0,90.0,216.16666666666666,70.0,91.0,0.0,0.0,276.6666666666667,1493.8333333333333,298.3333333333333,1602.3333333333333,61.666666666666664,205.83333333333334,346.6666666666667,902.5,2012-12
143,19941,10.0,185.0,58.333333333333336,81.66666666666667,376.6666666666667,140.0,6745.0,161.66666666666666,5063.5,31.666666666666668,19.5,15.0,36.666666666666664,13.333333333333334,28.333333333333332,25.0,218.16666666666666,0.0,10.0,-4.833333333333333,11.666666666666666,107.5,30.0,548.0,23.333333333333332,108.0,18.333333333333332,186.66666666666666,0.0,0.0,38.333333333333336,615.6666666666666,33.333333333333336,104.5,0.0,0.0,31.666666666666668,36.5,38.333333333333336,151.83333333333334,31.666666666666668,281.6666666666667,25.0,86.0,130.0,3767.6666666666665,55.0,56.666666666666664,35.0,39.166666666666664,10.0,4.333333333333333,0.0,0.0,58.333333333333336,144.83333333333334,53.333333333333336,132.0,41.666666666666664,51.166666666666664,0.0,0.0,110.0,503.5,118.33333333333333,570.5,21.666666666666668,82.5,158.33333333333334,426.0,2012-12
144,19945,10.0,548.3333333333334,205.0,290.0,1063.3333333333333,350.0,22606.166666666668,440.0,14460.0,160.0,190.66666666666666,95.0,300.3333333333333,85.0,199.66666666666666,90.0,1123.3333333333333,8.333333333333334,63.333333333333336,229.5,56.666666666666664,707.6666666666666,123.33333333333333,3184.8333333333335,46.666666666666664,246.16666666666666,93.33333333333333,1109.0,0.0,0.0,133.33333333333334,2610.1666666666665,118.33333333333333,428.8333333333333,0.0,0.0,118.33333333333333,167.0,130.0,648.8333333333334,111.66666666666667,1086.0,101.66666666666667,294.3333333333333,393.3333333333333,13392.166666666666,143.33333333333334,139.0,76.66666666666667,80.5,18.333333333333332,11.5,6.666666666666667,3.0,111.66666666666667,241.66666666666666,93.33333333333333,208.83333333333334,90.0,129.16666666666666,3.3333333333333335,13.833333333333334,346.6666666666667,1907.5,391.6666666666667,2101.1666666666665,96.66666666666667,285.8333333333333,430.0,1012.8333333333334,2012-12
145,19956,10.0,1141.6666666666667,420.0,605.0,2318.3333333333335,820.0,46128.333333333336,975.0,34271.666666666664,285.0,344.6666666666667,143.33333333333334,326.6666666666667,130.0,242.33333333333334,140.0,1054.3333333333333,28.333333333333332,95.0,710.3333333333334,91.66666666666667,988.3333333333334,226.66666666666666,4041.8333333333335,105.0,541.8333333333334,146.66666666666666,1603.6666666666667,0.0,0.0,245.0,4361.666666666667,225.0,858.3333333333334,0.0,0.0,213.33333333333334,240.5,243.33333333333334,1115.0,208.33333333333334,1756.0,181.66666666666666,649.5,850.0,27218.833333333332,343.3333333333333,356.0,210.0,225.66666666666666,56.666666666666664,31.5,15.0,6.666666666666667,293.3333333333333,723.6666666666666,265.0,659.1666666666666,230.0,303.5,5.0,19.0,713.3333333333334,3715.1666666666665,775.0,3988.0,151.66666666666666,543.6666666666666,956.6666666666666,2575.0,2012-12
146,19960,10.0,518.3333333333334,170.0,221.66666666666666,1156.6666666666667,498.3333333333333,19900.166666666668,450.0,15249.166666666666,108.33333333333333,107.5,50.0,106.66666666666667,41.666666666666664,64.66666666666667,70.0,552.5,5.0,33.333333333333336,93.0,38.333333333333336,540.6666666666666,95.0,1921.5,46.666666666666664,214.33333333333334,58.333333333333336,665.3333333333334,0.0,0.0,118.33333333333333,2040.3333333333333,111.66666666666667,333.0,0.0,0.0,106.66666666666667,112.66666666666667,118.33333333333333,452.1666666666667,105.0,941.1666666666666,88.33333333333333,298.6666666666667,371.6666666666667,11041.666666666666,163.33333333333334,170.0,110.0,116.66666666666667,20.0,12.166666666666666,10.0,6.833333333333333,130.0,325.5,116.66666666666667,296.1666666666667,135.0,223.5,0.0,0.0,300.0,1465.3333333333333,331.6666666666667,1596.5,68.33333333333333,186.33333333333334,438.3333333333333,1266.3333333333333,2012-12
147,19966,10.0,1996.6666666666667,796.6666666666666,966.6666666666666,3730.0,1028.3333333333333,91255.83333333333,1551.6666666666667,55877.833333333336,661.6666666666666,1066.5,366.6666666666667,1202.3333333333333,335.0,792.3333333333334,238.33333333333334,2252.0,13.333333333333334,276.6666666666667,1232.1666666666667,300.0,4367.166666666667,626.6666666666666,15253.0,190.0,1027.5,465.0,5780.666666666667,5.0,85.66666666666667,503.3333333333333,10269.333333333334,445.0,1790.1666666666667,10.0,7.666666666666667,455.0,802.6666666666666,501.6666666666667,2659.5,416.6666666666667,3990.6666666666665,396.6666666666667,1246.8333333333333,1516.6666666666667,56916.5,515.0,498.6666666666667,263.3333333333333,282.3333333333333,76.66666666666667,43.0,33.333333333333336,33.333333333333336,378.3333333333333,828.5,336.6666666666667,754.3333333333334,278.3333333333333,371.3333333333333,15.0,61.833333333333336,1343.3333333333333,8515.166666666666,1430.0,8929.0,333.3333333333333,1023.5,1571.6666666666667,3823.5,2012-12
148,19970,10.0,576.6666666666666,266.6666666666667,291.6666666666667,980.0,176.66666666666666,37756.666666666664,380.0,16735.5,295.0,537.0,205.0,946.6666666666666,186.66666666666666,656.1666666666666,91.66666666666667,1755.0,0.0,161.66666666666666,1419.8333333333333,148.33333333333334,2666.1666666666665,248.33333333333334,8279.333333333334,46.666666666666664,268.5,210.0,3080.6666666666665,6.666666666666667,136.33333333333334,220.0,5518.666666666667,191.66666666666666,1083.3333333333333,5.0,4.833333333333333,205.0,501.6666666666667,218.33333333333334,1609.6666666666667,181.66666666666666,2009.5,196.66666666666666,582.0,468.3333333333333,26109.0,138.33333333333334,114.33333333333333,43.333333333333336,50.833333333333336,13.333333333333334,7.333333333333333,13.333333333333334,6.333333333333333,53.333333333333336,100.16666666666667,45.0,85.16666666666667,30.0,35.5,13.333333333333334,96.66666666666667,438.3333333333333,4555.166666666667,458.3333333333333,4797.0,145.0,587.1666666666666,386.6666666666667,838.3333333333334,2012-12
149,20001,11.0,3775.0,441.6666666666667,1518.3333333333333,5230.0,1106.6666666666667,253569.16666666666,3441.6666666666665,222667.66666666666,1148.3333333333333,664.5,778.3333333333334,2338.3333333333335,716.6666666666666,1815.3333333333333,553.3333333333334,8674.833333333334,0.0,596.6666666666666,3451.1666666666665,110.0,1473.8333333333333,311.6666666666667,6774.166666666667,185.0,1194.0,101.66666666666667,929.6666666666666,33.333333333333336,740.0,1420.0,33566.166666666664,1341.6666666666667,11461.666666666666,51.666666666666664,59.333333333333336,865.0,2470.5,1415.0,14145.833333333334,850.0,11654.666666666666,1080.0,3448.3333333333335,3208.3333333333335,187651.83333333334,858.3333333333334,1005.0,223.33333333333334,209.0,108.33333333333333,61.5,31.666666666666668,15.833333333333334,525.0,1005.1666666666666,450.0,890.0,300.0,355.1666666666667,151.66666666666666,624.8333333333334,2975.0,36931.5,3128.3333333333335,38473.833333333336,740.0,2585.0,2938.3333333333335,7544.5,2012-12
150,20002,11.0,5008.333333333333,725.0,2130.0,7766.666666666667,2148.3333333333335,315320.6666666667,4418.333333333333,269191.8333333333,1420.0,778.6666666666666,875.0,2790.3333333333335,808.3333333333334,2084.8333333333335,790.0,10890.0,0.0,635.0,4508.166666666667,173.33333333333334,2608.5,601.6666666666666,14972.0,316.6666666666667,2041.6666666666667,223.33333333333334,2262.6666666666665,45.0,1069.8333333333333,1881.6666666666667,45173.833333333336,1763.3333333333333,13866.166666666666,70.0,59.666666666666664,1236.6666666666667,3489.5,1871.6666666666667,17672.166666666668,1220.0,15537.0,1536.6666666666667,6042.333333333333,4133.333333333333,224220.5,1223.3333333333333,1140.8333333333333,416.6666666666667,401.6666666666667,233.33333333333334,128.5,76.66666666666667,44.0,908.3333333333334,1920.1666666666667,806.6666666666666,1680.6666666666667,536.6666666666666,613.6666666666666,188.33333333333334,900.5,3783.3333333333335,42397.833333333336,4035.0,44397.833333333336,911.6666666666666,3086.1666666666665,3976.6666666666665,10487.0,2012-12
151,20003,11.0,2440.0,526.6666666666666,983.3333333333334,3631.6666666666665,710.0,241024.16666666666,2165.0,187910.0,1080.0,1136.0,786.6666666666666,3861.5,736.6666666666666,2802.1666666666665,405.0,11868.666666666666,0.0,610.0,8122.333333333333,151.66666666666666,2873.5,316.6666666666667,11565.333333333334,95.0,586.5,146.66666666666666,2106.6666666666665,50.0,1331.1666666666667,1193.3333333333333,35629.333333333336,1115.0,12416.0,46.666666666666664,45.666666666666664,846.6666666666666,3220.1666666666665,1188.3333333333333,15843.666666666666,801.6666666666666,11722.166666666666,981.6666666666666,4437.333333333333,2203.3333333333335,184774.33333333334,638.3333333333334,668.0,118.33333333333333,118.0,108.33333333333333,61.166666666666664,51.666666666666664,56.5,196.66666666666666,387.1666666666667,170.0,337.5,106.66666666666667,122.5,203.33333333333334,1195.0,2105.0,39090.5,2181.6666666666665,40910.0,583.3333333333334,3048.0,1760.0,5058.833333333333,2012-12
152,20007,11.0,2108.3333333333335,565.0,1130.0,3131.6666666666665,545.0,508513.6666666667,1686.6666666666667,221528.83333333334,1156.6666666666667,7228.5,990.0,41499.166666666664,935.0,23221.666666666668,426.6666666666667,26644.166666666668,5.0,866.6666666666666,66906.66666666667,241.66666666666666,10780.833333333334,331.6666666666667,15310.333333333334,53.333333333333336,333.8333333333333,270.0,5177.833333333333,116.66666666666667,4988.666666666667,1100.0,95574.16666666667,1021.6666666666666,35185.0,55.0,44.333333333333336,835.0,7497.5,1093.3333333333333,43323.166666666664,680.0,12567.166666666666,923.3333333333334,14634.166666666666,1920.0,396101.6666666667,695.0,2373.8333333333335,61.666666666666664,65.0,76.66666666666667,42.333333333333336,28.333333333333332,43.333333333333336,68.33333333333333,59.5,48.333333333333336,45.166666666666664,20.0,23.333333333333332,386.6666666666667,5210.5,1836.6666666666667,99535.83333333333,1900.0,105674.33333333333,608.3333333333334,6845.0,1228.3333333333333,4575.5,2012-12
153,20008,11.0,2780.0,630.0,1328.3333333333333,3840.0,540.0,483023.0,2271.6666666666665,237622.5,1578.3333333333333,7444.333333333333,1260.0,23188.166666666668,1188.3333333333333,17013.166666666668,515.0,23210.333333333332,3.3333333333333335,1068.3333333333333,67295.33333333333,320.0,13160.5,460.0,21906.0,70.0,451.8333333333333,346.6666666666667,6211.5,131.66666666666666,5409.333333333333,1363.3333333333333,73605.5,1278.3333333333333,28728.0,56.666666666666664,42.833333333333336,915.0,6456.5,1358.3333333333333,35666.166666666664,746.6666666666666,11206.666666666666,1138.3333333333333,16477.333333333332,2575.0,387338.5,851.6666666666666,2244.3333333333335,56.666666666666664,60.833333333333336,75.0,43.5,20.0,12.0,80.0,66.66666666666667,60.0,52.666666666666664,20.0,20.666666666666668,376.6666666666667,4098.0,2483.3333333333335,92001.5,2541.6666666666665,97180.83333333333,760.0,7169.0,1715.0,5268.0,2012-12
154,20011,11.0,5881.666666666667,933.3333333333334,3101.6666666666665,9813.333333333334,3140.0,291917.6666666667,4861.666666666667,231344.5,1385.0,772.0,630.0,1912.6666666666667,548.3333333333334,1443.1666666666667,985.0,9021.333333333334,0.0,420.0,1953.0,225.0,2674.5,1043.3333333333333,30667.0,390.0,2603.3333333333335,470.0,4028.5,30.0,635.8333333333334,2338.3333333333335,50920.166666666664,2173.3333333333335,11858.833333333334,93.33333333333333,68.66666666666667,1455.0,3598.5,2325.0,15861.166666666666,1381.6666666666667,16075.0,1935.0,8011.333333333333,4693.333333333333,185034.0,1538.3333333333333,1593.5,765.0,742.0,315.0,186.33333333333334,80.0,45.333333333333336,1171.6666666666667,2467.1666666666665,1011.6666666666666,2142.6666666666665,860.0,1027.5,116.66666666666667,572.1666666666666,4115.0,31827.666666666668,4495.0,33567.0,1020.0,2975.8333333333335,4726.666666666667,12392.333333333334,2012-12
155,20012,11.0,1241.6666666666667,308.3333333333333,680.0,2106.6666666666665,591.6666666666666,101847.33333333333,976.6666666666666,70215.33333333333,460.0,439.0,271.6666666666667,1361.3333333333333,243.33333333333334,1020.0,251.66666666666666,3820.8333333333335,0.0,188.33333333333334,2914.5,105.0,1820.8333333333333,313.3333333333333,13496.5,68.33333333333333,452.0,170.0,2142.8333333333335,20.0,561.1666666666666,640.0,18934.166666666668,585.0,5264.0,31.666666666666668,24.0,481.6666666666667,1719.6666666666667,636.6666666666666,7133.666666666667,433.3333333333333,6051.0,558.3333333333334,3097.5,1048.3333333333333,71800.66666666667,328.3333333333333,362.5,123.33333333333333,124.16666666666667,73.33333333333333,40.166666666666664,25.0,14.833333333333334,161.66666666666666,303.6666666666667,133.33333333333334,260.0,105.0,121.83333333333333,81.66666666666667,486.8333333333333,968.3333333333334,14636.833333333334,1026.6666666666667,15453.833333333334,301.6666666666667,1429.3333333333333,886.6666666666666,2672.0,2012-12
156,20015,11.0,1293.3333333333333,566.6666666666666,735.0,2448.3333333333335,675.0,265166.0,938.3333333333334,139848.5,843.3333333333334,2883.6666666666665,731.6666666666666,10712.5,691.6666666666666,8386.833333333334,308.3333333333333,14746.833333333334,3.3333333333333335,630.0,23003.666666666668,235.0,6317.833333333333,353.3333333333333,18489.166666666668,25.0,169.5,271.6666666666667,4787.5,106.66666666666667,3989.5,860.0,46180.666666666664,793.3333333333334,17693.666666666668,46.666666666666664,32.833333333333336,721.6666666666666,4763.833333333333,853.3333333333334,22760.166666666668,598.3333333333334,10929.166666666666,771.6666666666666,6327.166666666667,1155.0,208342.5,505.0,762.8333333333334,48.333333333333336,55.666666666666664,98.33333333333333,53.666666666666664,26.666666666666668,33.166666666666664,38.333333333333336,41.666666666666664,26.666666666666668,29.166666666666668,13.333333333333334,16.5,328.3333333333333,2900.8333333333335,1110.0,52120.166666666664,1143.3333333333333,55637.333333333336,423.3333333333333,4134.666666666667,673.3333333333334,2914.8333333333335,2012-12
