,date,WV,IA,MT,IN,GA,UT,LA,MD,OR,RI,DC,VA,MS,NM,KY,OK,NV,TX,NH,TN,VT,OH,CA,CO,ID,DE,HI,MI,SC,CT,ND,AR,AL,WY,NJ,IL,AZ,WA,KS,FL,NC,MO,ME,AK,NY,MN,MA,WI,SD,PA,NE
153,2009-10-01,86705.55576974819,107543.18326555651,212781.96065570597,107307.17759764087,131476.42852216787,205275.45717789463,128468.76476661126,306646.9377873601,223617.78145634072,280135.9679574686,564833.1612372727,216726.7240624987,100162.53213923995,177578.76945020535,93587.32489190035,80006.85441185537,190958.4769842205,131212.86909725287,237032.34302525196,116457.14642661434,207322.4932369096,112606.62116117019,381251.7097163699,260285.1126066884,176080.4531374271,277110.38911622536,598713.3158727161,115508.41551761124,145139.8530277653,331431.1284072337,121795.23001754656,81875.71315776714,118469.0211580244,218763.61151466722,388931.52849982725,149008.96343365835,184479.8923386464,243335.75107372346,118796.96335553771,192241.6091455718,159402.4667537978,119911.21656814417,191286.6284815878,238549.39095861235,277503.16783977166,151576.93188083745,379273.5483415629,149572.05561573876,138118.92704042624,158749.98481677801,115288.44106106283
154,2009-11-01,86549.27216429771,107439.79684813612,211739.064196935,107080.08894862965,130652.58132749889,204170.15272761596,128274.64667869994,305613.39383326523,222451.05842830313,279487.3493230976,564566.3889897784,216300.18776102355,99818.9067396561,176883.12782655086,93371.58665881085,80012.04315296146,189259.36515416362,130979.47253460503,236486.6616620703,116193.33754847336,207004.35886834824,112276.41696670478,380277.70462847734,259592.12366152243,174652.541401285,277718.44894996606,595205.1973746084,115043.88542336047,144478.95817016924,330134.819908754,121838.65166168926,81637.88596784553,117982.63809489121,218302.09059183177,387749.654194601,148105.4383908572,183103.86276450995,241965.0206891015,118497.22009806184,191259.16726286206,158732.48714220122,119539.36785013694,190702.3833759758,238346.71448292147,277298.37924422603,150913.46618966706,379088.6883285899,149127.10818548393,138008.83308315257,158319.6084053619,115141.65676097375
155,2009-12-01,86398.02996547468,107339.74547643897,210729.80955941472,106860.32573990911,129855.30984878694,203100.5032596043,128086.79046459221,304613.1900067219,221321.97162697648,278859.6538704806,564308.2222986547,215887.4106950799,99486.36603038138,176209.92625527232,93162.80772356293,80017.06451532218,187615.0633831409,130753.60489333294,235958.58292350746,115938.03863414339,206696.4868987727,111956.86452044795,379335.1190595491,258921.4891984586,173270.69133405076,278306.89395036025,591810.2439893427,114594.34017085972,143839.3825015279,328880.3278134512,121880.67260763381,81407.73062276012,117511.94480798814,217855.4574407007,386605.90486696264,147231.05931717865,181772.2212411521,240638.50741366096,118207.14597792391,190308.41705378811,158084.11977614005,119179.51425206545,190136.98488667386,238150.5759580593,277100.19673240767,150271.4026175667,378909.79154184175,148696.51389814058,137902.29054385546,157903.11510399147,114999.6074383069
156,2010-01-01,86241.74636002419,107236.35905901858,209686.91310064375,106633.23709089788,129031.46265411795,201995.1988093256,127892.67237668089,303579.646052627,220155.2485989389,278211.0352361097,564041.4500511604,215460.87439360475,99266.31646334038,175514.28463161786,92947.06949047341,80022.25325642827,185915.95155308404,130520.2083306851,235412.9015603258,115674.2297560024,206378.35253021136,111626.66032598256,378361.11397165654,258228.5002532927,171842.77959790872,278914.95378410094,588302.1254912349,114129.81007660896,143178.48764393182,327584.0193149716,121924.09425510962,81169.90343283853,117025.56174485496,217393.93651786528,385424.03056173644,146327.53427437748,180396.1916670156,239267.77702903902,117907.40272044804,189325.9751710784,157414.14016454347,118807.66553405824,189552.7397810619,237947.89948236835,276895.408136862,149607.9369263963,378724.9315288687,148251.56646788574,137792.1965865818,157472.73869257537,114852.82313821783
157,2010-02-01,86085.46275457373,107132.97264159819,208644.0166418728,106406.14844188665,128207.61545944895,200889.89435904694,127698.55428876958,302546.1020985322,218988.52557090129,277562.4166017387,563774.6778036661,215034.33809212962,99046.26689629936,174818.64300796334,92731.3312573839,80027.44199753435,184216.83972302714,130286.81176803728,234867.22019714417,115410.42087786141,206060.21816164997,111296.45613151717,377387.108883764,257535.51130812676,170414.86786176663,279523.0136178416,584794.0069931272,113665.27998235819,142517.59278633576,326287.7108164919,121967.51590258544,80932.07624291694,116539.17868172178,216932.41559502983,384242.1562565102,145424.0092315763,179020.1620928791,237897.04664441707,117607.65946297217,188343.53328836864,156744.1605529469,118435.816816051,188968.49467544988,237745.22300667744,276690.61954131635,148944.47123522588,378540.0715158956,147806.6190376309,137682.1026293081,157042.36228115924,114706.03883812875
158,2010-03-01,85944.30336900556,107039.59136134751,207702.04564685383,106201.03611374748,127463.49541265114,199891.55485556944,127523.22182226903,301612.5785270917,217934.71122299638,276976.56751262944,563533.7222252841,214649.07949724887,98847.51244864943,174190.32154143674,92536.47091781917,80032.12860240437,182682.1580700726,130076.00196951664,234374.3467078188,115172.14189115344,205772.87099004615,110998.20718167746,376507.36235276435,256909.5858092672,169125.141132348,280072.2289515429,581625.383833546,113245.70441335751,141920.65549560383,325116.85152754263,122006.73545514423,80717.26458750387,116099.8649472789,216515.55798730746,383174.6568840478,144607.92209614298,177777.29667107842,236658.96758733923,117336.9236175101,187456.16642656628,156139.01767795646,118099.95345785092,188440.78941876808,237562.16038347274,276505.6491969525,148345.21190126555,378373.1011815974,147404.73103611043,137582.66292596413,156653.63519988017,114573.45947030636
159,2010-04-01,85788.01976355509,106936.20494392712,206683.78966101157,105973.94746473624,126639.64821798215,198786.25040529075,127329.1037343577,300579.0345729969,216767.98819495883,276327.9488782585,563266.9499777898,214222.54319577373,98627.46288160843,173494.6799137625,92320.73268472966,80037.31734351047,180983.04624001574,129842.60540686881,233828.66534463718,114908.33301301245,205454.73662148477,110668.00298721206,375533.35726487177,256216.59686410124,167697.22939620595,280680.28878528357,578117.2653354381,112781.17431910672,141259.76063800778,323820.543029063,122050.15710262004,80479.4373975823,115613.48188414573,216099.0688197981,381992.78257882147,143704.39705334182,176401.26709694194,235288.23720271728,117037.18036003422,186473.72454385652,155469.03806635988,117728.10473984371,187856.5443131561,237359.48390778183,276300.8606014069,147681.74621009515,378188.2411686243,146959.7836058556,137472.56896869047,156223.25878846407,114426.67517021729
160,2010-05-01,85636.77756473204,106836.15357222997,205698.3806424545,105754.1842560157,125842.37673927021,197716.60093727906,127141.24752024998,299578.83074645343,215638.90139363208,275700.25342564145,563008.7832866663,213809.76612983007,98414.51168769778,172821.47833859385,92111.95374948175,80042.33870587118,179338.7444689929,129616.7377655967,233300.58660607427,114653.03409868247,205146.86465190927,110348.45054095521,374590.77169594355,255545.9624010374,166315.37932897167,281268.73378567776,574722.3119501725,112331.62906660596,140620.1849693664,322566.05093376,122092.17805179016,80249.28205249687,115142.78859724263,215696.0147867245,380849.03325118317,142830.01797966321,175069.62557358402,233961.72392727665,116747.1062398963,185522.97433478254,154820.67070029865,117368.2511417722,187291.14582385417,237163.34538291962,276102.67808958853,147039.68263799473,378009.3443818762,146529.18931851222,137366.02642939333,155806.76548709362,114284.62584755044
161,2010-06-01,85525.04213503803,106732.76714408216,204680.12465661223,105528.50368645682,125018.5304317933,196631.01395685435,126947.12942349442,298545.2867923803,214313.9511300123,275051.63231897546,562739.4000717351,213383.23068145508,98194.46212065677,172125.8367109196,91896.53901082097,79927.74550984228,177891.85812659963,129383.3176613248,232822.8898834836,114389.30928723609,205109.7300539912,110018.24634560152,373616.7650243701,254510.29253332305,164887.46760147644,279728.23860927526,571214.1934209621,111999.39494958438,139959.29021100875,321269.7425447548,122136.77904988102,80040.24063911471,114656.4055574668,215279.52561921513,379379.98867087864,142030.44251390354,173693.59600429423,232590.9929266671,116545.88891847116,184347.7272714184,154162.91865451992,116996.40242870929,186916.02204429643,236970.47479316455,275897.89485262183,146376.21692899844,377482.83150120254,146084.24189496782,137255.93245706664,155376.3890282677,114107.66082658275
162,2010-07-01,85416.91107404382,106632.7157620036,203694.71563805518,105310.10313527082,124221.25981165432,195580.44591128197,126759.27320082774,297545.08296585805,213031.74119747698,274423.93447381485,562478.7066379308,212970.45444109218,97981.51092674612,171452.63513575096,91688.07313469761,79816.84886852402,176491.64553718673,129157.42723783586,232360.6027325894,114134.0917277718,205073.7933463286,109698.69389848504,372674.1779228473,253508.03137101885,163505.61754261007,278237.4368256599,567819.240005597,111677.87806214411,139319.71463840455,320015.2505553949,122179.94130609796,79837.94249713197,114185.7122931676,214876.47158614153,377958.3326254227,141256.65980510382,172361.9544856267,231264.4790551094,116351.16247838232,183210.3914036466,153526.3844166695,116636.54883542258,186552.99903182118,236783.82583533705,275699.7175265249,145734.15333964713,376973.30290700216,145653.64761411838,137149.38990320207,154959.89568101682,113936.40435467851
163,2010-08-01,85305.1756443498,106529.3293338558,202676.45965221286,105084.42256571195,123397.4135041774,194494.85893085724,126565.15510407218,296511.53901178495,211706.79093385718,273775.3133671488,562209.3234229996,212543.9189927172,97763.99246754807,170756.99350807667,91472.65839603683,79702.25567249511,175044.7591947934,128924.00713356394,231882.90600999875,113870.3669163254,205036.65874841055,109368.48970313136,371700.1712512738,252472.3615033045,162077.7058151148,276696.9416492573,564311.1214763866,111345.6439451225,138658.81988004685,318718.9421663897,122224.54230418881,79628.90108374978,113699.32925339177,214459.98241863213,376489.2880451181,140457.08433934415,170985.92491633687,229893.74805449983,116149.9451569572,182035.14434028242,152868.63237089073,116264.70012235967,186177.87525226347,236590.95524558195,275494.93428955815,145070.68763065082,376446.7900263285,145208.70019057396,137039.29593087535,154529.51922219087,113759.43933371082
164,2010-09-01,85193.44021465578,106425.94290570797,201658.20366637057,104858.74199615308,122573.56719670047,193409.27195043248,126371.03700731661,295477.99505771184,210381.84067023738,273126.6922604828,561939.9402080685,212117.38354434218,97546.47400835004,170061.35188040242,91257.24365737602,79587.66247646624,173597.87285240015,128690.58702929203,231405.2092874081,113606.64210487896,204999.52415049254,109038.28550777765,370726.1645797003,251436.6916355901,160649.79408761952,275156.44647285476,560803.0029471761,111013.40982810089,137997.9251216892,317422.6337773845,122269.14330227966,79419.8596703676,113212.94621361593,214043.49325112277,375020.24346481357,139657.50887358445,169609.89534704707,228523.01705389025,115948.72783553206,180859.89727691826,152210.88032511197,115892.85140929675,185802.75147270574,236398.08465582685,275290.15105259145,144407.2219216545,375920.2771456549,144763.75276702954,136929.20195854869,154099.14276336497,113582.47431274311
165,2010-10-01,85085.30915366157,106325.89152362943,200672.7946478135,104640.34144496707,121776.29657656152,192358.70390486016,126183.18078464993,294477.7912311895,209099.63073770207,272498.9944153222,561679.2467742641,211704.6073039793,97335.97227364226,169388.15030523378,91048.77778125269,79476.76583514795,172197.66026298725,128464.6966058031,230942.92213651387,113351.42454541469,204963.5874428299,108718.73306066118,369783.57747817755,250434.43047328596,159267.94402875318,273665.64468923945,557408.0495318111,110691.89294066063,137358.349549085,316168.1417880246,122312.30555849662,79217.56152838486,112742.25294931674,213640.43921804917,373598.5874193576,138883.72616478475,168278.2538283795,227196.5031823326,115754.00139544324,179722.5614091465,151574.34608726157,115532.99781601004,185439.72846023054,236211.43569799938,275091.9737264945,143765.15833230322,375410.7485514545,144333.1584861801,136822.65940468412,153682.64941611406,113411.21784083889
166,2010-11-01,84973.57372396755,106222.50509548161,199861.72981848667,104414.6608754082,120952.45026908458,191273.1169244354,125989.06268789436,293444.24727711646,207774.68047408227,271850.37330865616,561409.863559333,211278.0718556043,97118.4538144442,168692.50868896794,90833.3630425919,79362.17263911908,170750.773920594,128231.27650153117,230465.22541392324,113087.69973396829,204926.45284491187,108388.52886530748,368809.57080660405,249398.76060557156,157840.03230125792,272125.1495128369,553899.9310026007,110359.65882363901,136697.45479072732,314871.8333990194,122379.60660456854,79008.5201150027,112255.86990954092,213586.31722732718,372129.542839053,138084.15069902508,166902.2242590897,225825.77218172303,115552.7840740181,178547.3143457823,150916.59404148278,115161.14910294712,185064.6046806728,236018.56510824428,274887.19048952777,143101.69262330688,374884.2356707809,143888.2110626357,136712.5654323574,153252.27295728817,113234.2528198712
167,2010-12-01,84865.44266297335,106122.45371340307,199076.828370751,104196.26032422218,120155.17964894563,190222.54887886305,125801.2064652277,292444.0434505941,206492.470541547,271222.6754634955,561149.1701255287,210865.2956152414,96907.95207973642,168019.3071248397,90624.89716646855,79251.2759978008,169350.5613311811,128005.38607804223,230002.93826302903,112832.48217450401,204890.51613724924,108068.976418191,367866.9837050813,248396.4994432674,156458.18224239157,270634.34772922157,550504.9775872357,110038.14193619875,136057.87921812313,313617.3414096595,122444.73664915428,78806.22197301994,111785.17664524174,213533.94110727365,370707.886793597,137310.36799022538,165570.58274042216,224499.2583101654,115358.05763392926,177409.97847801054,150280.05980363238,114801.29550966043,184701.58166819758,235831.9161504168,274689.01316343097,142459.62903395563,374374.70707658055,143457.6167817863,136606.02287849283,152835.77961003725,113062.99634796698
168,2011-01-01,84753.70723327933,106019.06728525525,198265.7635414241,103970.57975466333,119331.33334146871,189136.96189843828,125607.08836847213,291410.4994965211,205167.52027792716,270574.0543568295,560879.7869105976,210438.7601668664,96690.43362053837,167323.66550857385,90409.48242780777,79136.68280177191,167903.67498878782,127771.96597377032,229525.24154043835,112568.75736305761,204853.38153933123,107738.77222283732,366892.9770335079,247360.82957555307,155030.27051489626,269093.85255281895,546996.8590580253,109705.90781917716,135396.98445976543,312321.0330206543,122512.03769522622,78597.18055963777,111298.7936054659,213479.8191165517,369238.8422132925,136510.79252446568,164194.55317113237,223128.52730955582,115156.84031250414,176234.73141464638,149622.30775785362,114429.4467965975,184326.45788863985,235639.04556066173,274484.2299264642,141796.1633249593,373848.19419590686,143012.66935824184,136495.92890616614,152405.4031512113,112886.03132699929
169,2011-02-01,84641.97181441028,105915.68213580872,197454.69871209725,103819.20803780382,118507.48701461538,188408.28090127584,125412.97026926122,290376.95540443365,203842.57000675044,269427.4665600795,560597.5182330208,210014.53045028023,96472.91516134034,166628.02389230797,90173.90275397465,79022.09031549399,166456.7889671865,127541.4255407121,229047.54484640298,112305.03256907535,204816.24694870564,107408.56800014485,365918.9703519749,246325.15977155496,154338.03293736995,267553.3573747289,543469.4664118772,109384.97592379044,134736.08965447397,310992.7714144884,122579.33874129812,78476.50595269601,110851.13941063496,213425.69712582973,367748.68802061194,135814.05330796752,162818.52358831526,221757.79626648402,115041.43230341143,175059.48425601984,148972.2208820019,114057.80585055464,183951.33437906855,235457.04695084193,274181.9338869201,141132.69762806388,373083.1187093308,142567.72227160528,136391.55195483888,151975.0266867596,112709.0662929167
170,2011-03-01,84541.04950059307,105822.30200082477,196722.12402754396,103682.48519676944,117763.36775165112,187750.1174199678,125237.6377925546,289443.4317083547,202645.84072955855,268391.83887269243,560342.5658790803,209631.35522239597,96276.44687561308,165999.70243245497,89961.12111309312,78918.58742466233,165149.92417348217,127333.19547214336,228616.07686469363,112066.82952934942,204782.7060281406,107110.31902480974,365039.22238155804,245389.71607762112,153712.78609315256,266161.9423751637,540283.4343443888,109095.10195376373,134139.1524109849,309793.05125408043,122640.12678291148,78367.50953352281,110446.80658949736,213376.81274711312,366402.74229819083,135184.74046725951,161575.65815867405,220519.71661467725,114937.19281132772,173997.97069338942,148385.04563929708,113722.13015735461,183612.51314461709,235292.6611097144,273908.89230281574,140533.43828893255,372392.08278597175,142165.83458044968,136297.27599880134,151586.29955757744,112549.22690729372
171,2011-04-01,84429.31408172403,105718.91685137822,195911.0591982171,103531.11347990995,116939.5214247978,187021.43642280533,125043.51969334368,288409.8876162672,201320.8904583818,267245.25107594236,560060.2972015034,209207.12550580985,96082.24946334939,165304.0608161891,89725.54143926002,78803.99493838439,163703.03815188084,127102.6550390851,228138.38017065823,111803.10473536716,204745.571437515,106780.1148021173,364065.21570002503,244354.046273623,153020.5485156262,264621.44719707366,536756.0416982407,108774.17005837703,133478.25760569345,308464.7896479145,122731.54585886537,78246.83492658107,109999.15239466641,213322.69075639115,364912.58810551034,134488.00125076136,160199.62857585694,219148.98557160547,114821.78480223504,172822.72353476295,147734.95876344535,113350.48921131175,183237.38963504578,235110.66249989462,273606.59626327164,139869.9725920371,371627.0072993957,141720.88749381312,136192.89904747406,151155.92309312575,112372.26187321113
172,2011-05-01,84321.1830312056,105618.86670675255,195126.15775048142,103384.62472165881,116142.25078590748,186316.26126426103,124855.66346830086,287409.68365618255,200038.6805185333,266135.6499823133,559787.1339651387,208796.58061879093,95894.31648373939,164630.85925206085,89497.56110974409,78693.0989839219,162302.82587291187,126879.55139419003,227676.0930473982,111547.88719280365,204709.63473690962,106460.56232854394,363122.628588864,243351.78517297964,152350.64118253617,263130.6454118252,533342.4359116459,108463.59080477699,132838.68198766946,307179.37519033457,122820.01593236912,78130.05304889548,109565.93865773325,213270.3146363376,363470.50340291625,133813.7374928599,158867.9870440984,217822.4716589553,114710.09963214534,171685.38757480177,147105.84243197594,112990.83668288315,182874.36688384775,234934.53481297227,273314.0517088742,139227.9090143964,370886.6116672253,141290.29353900356,136091.8890945767,150739.42974043058,112201.0053886151
173,2011-06-01,84209.44761233655,105515.48155730603,194868.30021315062,103233.2530047993,115318.40445905419,185587.58026709856,124661.54536908996,286376.1395640952,198713.7302473566,264989.0621855634,559504.8652875618,208372.3509022048,95700.1190714757,163935.217635795,89261.98143591097,78578.50649764398,160855.93985131063,126649.01096113179,227198.39635336286,111284.1623988214,204672.50014628403,106130.35810585151,362148.62190733105,242316.11536898153,151658.4036050098,261590.15023373518,529815.0432654979,108142.65890939027,132177.787182378,305851.11358416866,122911.43500832301,78009.37844195374,109118.28446290233,213216.19264561567,361980.34921023576,133116.99827636173,157491.9574612814,216451.74061588358,114594.69162305265,170510.14041617527,146455.7555561242,112619.19573684028,182499.24337427644,234752.5362031525,273011.7556693301,138564.443317501,370121.5361806492,140845.34645236697,135987.51214324945,150309.05327597886,112024.04035453251
174,2011-07-01,84101.31656181811,105415.43141268035,194618.760660895,103086.76424654819,114521.13382016387,184882.40510855423,124473.68914404714,285375.93560401053,197431.52030750815,263879.4610919343,559231.7020511972,207961.80601518592,95512.18609186567,163294.66220824607,89034.00110639505,78467.61054318148,159455.72757234162,126425.90731623671,226736.1092301028,111028.9448562579,204636.56344567862,105810.80563227818,361206.03479617013,241313.85426833812,150988.49627191978,260099.34844848668,526401.437478903,107832.07965579022,131538.21156435402,304565.69912658876,122999.90508182679,77892.59656426817,108685.07072596917,213772.24430491377,360538.2645076417,132442.7345184603,156160.31592952285,215125.2267032334,114483.00645296296,169372.80445621413,145826.63922465476,112259.54320841168,182136.22062307844,234576.40851623012,272719.21111493255,137922.37973986025,369381.1405484788,140414.7524975574,135886.50219035207,149892.5599232837,111852.78386993645
175,2011-08-01,83989.58114294906,105312.04626323382,194360.90312356415,102935.39252968869,113697.28749331056,184153.72411139178,124279.57104483624,284342.3915119231,196106.57003633137,262732.8732951843,558949.4333736203,207537.57629859974,95317.988679602,162632.7549331122,88798.42143256193,78353.01805690356,158008.84155074033,126195.36688317849,226258.41253606745,110765.22006227565,204599.42885505303,105480.60140958572,360232.0281146371,240278.18446434004,150296.2586943934,258558.85327039665,522874.04483275494,107511.1477604035,130877.31675906254,303237.43752042286,123091.32415778066,77771.92195732641,108237.41653113822,214346.83101952178,359048.1103149612,131745.99530196213,154784.28634670578,213754.49566016166,114367.59844387029,168197.5572975876,145176.55234880306,111887.9022623688,181761.09711350713,234394.40990641035,272416.91507538845,137258.9140429648,368616.06506190274,139969.80541092085,135782.1252390248,149462.183458832,111675.81883585388
176,2011-09-01,83877.84572408003,105208.6611137873,194103.04558623335,102784.0208128292,112873.44116645724,183425.0431142293,124085.45294562534,283308.8474198357,194781.61976515464,261586.28549843427,558667.1646960434,207113.34658201356,95123.7912673383,161970.8476579783,88562.84175872881,78238.42557062564,156561.95552913906,125964.82645012025,225780.71584203205,110501.49526829337,204562.29426442747,105150.39718689329,359258.0214331041,239242.5146603419,149604.02111686708,257018.35809230656,519346.65218660684,107190.2158650168,130216.4219537711,301909.17591425695,123182.74323373457,77651.24735038466,107789.76233630729,214921.41773412985,357557.95612228074,131049.25608546396,153408.2567638887,212383.76461708985,114252.19043477759,167022.31013896107,144526.46547295127,111516.26131632592,181385.97360393585,234212.41129659058,272114.6190358444,136595.44834606937,367850.9895753267,139524.85832428426,135677.74828769756,149031.8069943803,111498.85380177129
177,2011-10-01,83810.74646801477,105187.95927150732,193853.5060339777,102784.26835675233,112719.37952029299,184139.26211787786,124068.91548213018,282863.0879257445,194679.98364117488,260476.68442334828,559908.016431343,207148.32098620388,94935.85828772829,161330.2922304294,88334.86138410136,78317.97138745585,156876.85755566732,126019.63397840392,225318.42867107762,110491.6291945388,204505.81487363283,104987.48432978024,358967.13271103625,239481.25541786532,149952.63243554725,255680.7733085967,516569.74016172945,107264.66662348407,130084.21825173787,300623.76145983476,123719.1090987403,77710.27185510617,107572.40454754354,215477.46939342798,356264.8305623652,130779.58229304648,154860.25203403312,212124.20144249435,114218.57970087319,167233.19158367443,144240.8488475591,111434.73548361944,181232.61038387165,234549.86267809078,271847.74743922515,136620.47793139925,367110.5939566387,139365.32076256085,135583.80784137905,148615.5881759629,111517.93447586425
178,2011-11-01,83741.41057008065,105166.56736781803,193595.64849664687,102784.52415213957,112560.18248592324,184877.28842164806,124051.82676985186,282402.4697818503,194574.9596463958,259330.09664575942,561190.2298911527,207184.46120386722,94751.99566232238,160668.3849552955,88099.28166365299,78400.16873151374,157202.2563164132,126076.26842429706,224840.73192775805,110481.43425165907,204447.45283647833,104819.14104409677,358666.5476982327,239727.9542006395,150312.86413151684,254298.6023654298,513700.26440268947,107341.59907390023,129947.60775963686,299295.4998569318,124273.3538259129,77771.26384331839,107347.80149915433,216052.056108036,354928.600817119,130500.9193742151,156360.64714651572,211855.98616207903,114183.84860917198,167451.10240987825,143945.71166798714,111350.49212315612,181074.13505647195,234898.56243897436,271571.98012271855,136646.3418362401,366345.5184839944,139200.46528211332,135486.7360468499,148185.49539693157,111537.65117242698
179,2011-12-01,83674.31131401539,105145.86552553806,193346.10894439122,102784.77169606271,112406.120839759,185591.5074252966,124035.28930635672,281956.71028775914,194473.323522416,258220.4955706734,562431.0816264525,207219.4356080575,94574.06408934893,160027.8295277466,87871.30128902555,78479.71454834394,157517.15834294146,126131.07595258075,224378.44475680366,110471.56817790451,204390.9734456837,104656.22818698373,358375.6589761648,239966.69495816293,150661.475450197,252961.01758171993,510923.3523778121,107416.04983236748,129815.40405760365,298010.08540250955,124809.71969091863,77830.2883480399,107130.44371039058,216608.1077673341,353635.4752572034,130231.24558179764,157812.64241666015,211596.42298748356,114150.23787526759,167661.98385459164,143660.09504259494,111268.96629044964,180920.77183640774,235236.01382047453,271305.10852609936,136671.37142157,365605.1228653064,139040.92772038988,135392.7956005314,147769.27657851417,111556.73184651994
180,2012-01-01,83604.97541608129,105124.47362184877,193672.32119817392,102785.02749144995,112246.92380538926,186329.5337290668,124018.20059407839,281496.0921438649,194368.2995276369,257073.90779308454,563713.2950862622,207255.57582572085,94390.20146394301,159365.92225261268,87635.7215685772,78561.91189240181,157842.55710368737,126187.71039847388,223900.74801348406,110461.37323502479,204332.6114085292,104487.88490130025,358075.0739633613,240213.39374093714,151021.7071461666,251578.84663855305,508053.8766187721,107492.98228278365,129678.79356550265,296681.8237996066,125363.96441809123,77891.28033625212,106905.84066200137,217182.69448194216,352299.2455119573,129952.58266296625,159313.03752914278,211328.20770706824,114115.50678356636,167879.89468079543,143364.95786302298,111184.7229299863,180762.29650900807,235584.7135813581,271029.34120959276,136697.23532641085,364840.04739266203,138876.07223994235,135295.72380600224,147339.18379948285,111576.44854308268
181,2012-02-01,83535.63951814717,105103.08171815946,193998.5334519566,102785.28328683719,112087.72677101954,187067.56003283698,124001.11188180007,281035.4739999707,194263.2755328578,255927.3200154956,564995.508546072,207291.71604338416,94206.33883853712,158704.01497747877,87400.14184812881,78644.10923645971,158167.95586443326,126244.34484436702,223423.0512701645,110451.17829214506,204274.2493713747,104319.54161561678,357774.48895055783,240460.09252371133,151381.93884213612,250196.6756953862,505184.40085973206,107569.91473319981,129542.18307340165,295353.5621967036,125918.20914526383,77952.27232446434,106681.23761361216,217757.28119655023,350963.0157667112,129673.91974413487,160813.43264162535,211059.99242665293,114080.77569186516,168097.80550699926,143069.82068345105,111100.47956952294,180603.82118160836,235933.4133422417,270753.5738930862,136723.09923125172,364074.9719200178,138711.21675949483,135198.65201147308,146909.0910204515,111596.1652396454
182,2012-03-01,83470.77690395075,105083.06993728883,194303.69975388236,102785.52257929623,111938.80051306076,187757.97173636392,123985.12566708808,280604.5731556826,194165.02727967736,254854.70564291248,566194.9985568617,207325.52463410146,94034.33831799611,158366.27475238158,87179.76081932228,78721.00352606224,158472.3611567439,126297.32545504122,222976.1736715752,110441.64108751564,204219.65262693985,104162.05918707416,357493.2965192256,240690.875255984,151718.929783527,248903.6770711333,502500.0525690172,107641.88379971814,129414.38616143621,294110.99489076214,126538.84436936706,78009.32934569514,106471.12508447385,218306.59704739554,349712.9943921261,129413.23507813131,162217.02806943166,210809.0813578773,114048.28531575759,168301.65757022216,142793.7246122386,111021.67126457335,180455.57006887964,236259.61634435857,270495.5980163543,136747.2944970706,363359.25615528604,138556.9971164955,135107.8429133652,146506.74616264802,111614.6098912686
183,2012-04-01,83401.44100601664,105061.67803359953,194629.91200766503,102785.77837468346,111779.60347869105,188495.99804013415,123968.03695480977,280143.95501178835,194060.00328489827,253708.11786532355,567477.2120166714,207361.6648517648,93850.47569259019,158005.24209796733,86944.18109887393,78803.20087012013,158797.75991748978,126353.95990093438,222498.4769282556,110431.4461446359,204161.29058978538,103993.7159013907,357192.711506422,240937.57403875818,152079.16147949657,247521.50612796645,499630.57680997724,107718.81625013432,129277.7756693352,292782.7332878592,127202.28202271878,78070.32133390736,106246.52203608464,218893.79675002335,348376.76464688,129134.57215929993,163717.4231819143,210540.86607746198,114013.55422405637,168519.568396426,142498.58743266665,110937.42790411,180297.09474147996,236608.3161052421,270219.8306998478,136773.15840191147,362594.18068264175,138392.14163604798,135010.77111883607,146076.6533836167,111634.32658783133
184,2012-05-01,83334.34174995139,105040.97619131957,194945.60128551925,102786.0259186066,111625.54183252678,189210.21704378267,123951.49949131462,279698.1955176972,193958.3671609185,252598.51679023757,568718.0637519711,207396.6392559551,93672.54411961674,157655.85565821163,86716.20072424648,78882.74668695034,159112.66194401807,126408.76742921806,222036.18975730118,110421.58007088133,204104.81119899073,103830.80304427765,356901.82278435415,241176.3147962816,152427.77279817677,246183.92134425655,496853.66478509986,107793.26700860156,129145.57196730198,291497.31883343693,127844.31846144624,78129.34583862885,106029.1642473209,219462.0545267599,347083.6390869644,128864.89836688245,165169.41845205872,210281.30290286648,113979.94349015197,168730.44984113937,142212.97080727448,110855.90207140354,180143.73152141573,236945.76748674232,269952.9591032285,136798.1879872413,361853.7850639537,138232.60407432454,134916.83067251754,145660.4345651993,111653.40726192428
185,2012-06-01,83265.00585201729,105019.58428763025,195271.81353930192,102786.28171399383,111466.34479815705,189948.2433475529,123934.41077903629,279237.57737380295,193853.34316613938,251451.92901264867,570000.2772117808,207432.77947361843,93488.68149421083,157294.82300379738,86480.6210037981,78964.94403100823,159438.06070476386,126465.40187511122,221558.4930139816,110411.38512800161,204046.44916183624,103662.45975859417,356601.2377715506,241423.0135790558,152788.0044941463,244801.75040108972,493984.1890260598,107870.19945901775,129008.96147520097,290169.05723053403,128507.75611479796,78190.33782684107,105804.56119893168,220049.25422938768,345747.4093417183,128586.23544805107,166669.8135645413,210013.0876224512,113945.21239845075,168948.36066734313,141917.8336277025,110771.65871094019,179985.25619401608,237294.46724762587,269677.19178672193,136824.05189208218,361088.7095913095,138067.748593877,134819.7588779884,145230.34178616796,111673.12395848702
